,Gene-Identifier,X211WA,X076ER,X164MY,X331HA,X011DA,X349LE,X288BE,X296NY,X215HE,X092NO,X261EN,X223LI,X154AN,X111MA,X379BA,X035SI,X158KU,X121LE,X183AN,X031ER,X075DA,X136ER,X174HE,X018GU,X142SW,X086LI,X330IG,X172SA,X304VE,X259AB,X376FR,X166JO,X085RY,X040TH,X185NY,X045OL,X372LU,X309EV,X307EG,X087BU,X138BR,X327EN,X319AN,X112FR,X204FA,X188AH,X216AN,X178WA,X281BR,X029AN,X240SM,X225KA,X192LA,X231CA,X132VI,X119AN,X048SA,X318KI,X095NI,X019ER,X380MO,X246TA,X341UL,X243BE,X347JA,X196SA,X325OS,X345VI,X115LU,X157HA,X041LA,X242KR,X377DE,X210NI,X161JO,X374BR,X123ER,X170FA,X028JA,X298LA,X003WI,X036AR,X229LA,X101GL,X049SA,X285FL,X187OL,X202NI,X171SO,X069EK,X373LI,X283AN,X276EK,X258VE,X005JO,X122FO,X282WI,X350JO,X310WI,X297PE,X352AN,X160LU,X027JO,X214WI,X137TH,X284JE,X268AR,X057FR,X191SA,X176TH,X146HO,X360RI,X054BO,X084GE,X213BI,X059HO,X128SA,X024BJ,X264LA,X150JO,X074KA,X072TE,X056EN,X089HO,X262SP,X014ER,X249LU,X126AS,X371AS,X055SV,X081UL,X079JA,X365MA,X275WE,X015HE,X165AN,X221LU,X333SI,X218BE,X260LI,X382GU,X361NO,X113SO,X199PO,X351OL,X356AL,X206RI,X219WO,X117KO,X184LO,X125WA,X063PE,X052ZA,X010BJ,X244SO,X071AV,X342BL,X336MO,X026NA
10,225777_at,7.519576,7.554871,6.817225,7.729232,7.7558,8.315375,7.519497,8.052201,7.783243,7.1038,7.315502,8.356299,9.111392,7.95376,7.40686,7.25666,6.837767,6.837387,7.744504,7.465793,8.362807,7.300983,7.252809,7.07632,7.710192,6.504826,7.13718,7.566722,7.715749,7.023091,6.779246,7.081967,6.97306,7.732975,7.617548,7.672995,7.399249,7.230775,6.827586,7.554831,7.62482,7.839963,7.953529,6.859438,7.311099,7.747668,8.057471,7.23909,6.961207,8.608874,6.909276,7.986997,8.223871,8.026479,6.910144,7.635985,7.437268,6.701516,7.455881,7.584187,8.170724,7.853917,8.07697,6.733884,7.635441,7.425228,7.178224,6.347374,7.929343,7.220203,7.249889,7.041595,7.877682,7.524607,7.669668,7.338388,6.549968,7.716324,7.173628,6.743525,7.613467,8.095771,6.914903,7.75669,7.078357,7.063277,7.972892,6.773454,7.832875,7.418478,8.140605,7.256998,7.915197,8.623923,7.056252,8.207772,7.599702,7.302449,7.860745,7.246175,7.101084,7.06736,7.185509,8.254718,7.374613,7.144025,6.964734,7.698295,7.447225,6.778103,7.330898,8.136232,7.486955,8.037242,7.5507,7.478978,7.942062,7.290982,7.419099,7.978373,7.065509,7.707149,6.749759,7.642711,7.128472,7.429999,7.850703,7.563241,7.990252,7.452448,6.815478,6.897149,7.831033,8.206293,8.299317,7.165015,7.835189,7.55826,8.020648,6.90083,8.653644,7.869764,8.278411,7.555832,8.969614,8.270569,7.34383,5.523537,7.785427,7.152138,7.657109,7.545974,7.892441,7.606862,8.315517,8.058328,7.648481,8.781828,7.491243
11,204767_s_at,5.915443,6.283718,6.580173,7.457403,6.947913,7.357492,7.531814,7.810656,7.299423,7.138056,5.657404,7.077382,7.531772,7.540101,6.974228,7.034567,6.272064,6.918316,7.915927,6.506968,7.561809,7.195359,6.753171,6.408402,7.222935,6.711432,7.748698,6.598208,7.555516,6.856911,7.053373,7.76141,7.077517,6.592208,7.356251,8.111109,7.732221,6.221642,6.734851,6.69497,7.494215,7.397478,7.80324,6.783742,6.708731,7.371241,7.366297,6.435457,7.119434,7.961198,6.982719,7.012938,7.093155,6.853396,7.0543,7.245813,7.747254,7.315711,7.479593,7.3791,7.640909,6.79522,7.586303,6.73045,7.651294,6.64723,7.825092,6.97555,7.461998,7.235125,7.521289,7.057744,7.105207,7.261993,7.392585,7.141741,7.306281,7.944034,7.761447,7.092301,7.96297,7.539137,6.780544,6.694668,6.87727,7.567045,7.700305,6.720699,8.511949,7.937277,7.922297,7.609179,7.25297,7.984093,7.587256,7.246863,7.894587,7.874259,7.462312,6.931978,7.025093,6.696419,7.395304,8.063799,6.278078,6.73771,7.701873,6.927185,6.44638,6.797799,7.155471,7.413504,7.716246,7.786213,6.627314,6.460356,7.595156,7.21831,6.554861,7.642782,5.38712,7.835551,6.771162,7.817131,7.368183,7.576274,7.416101,7.252787,8.285783,6.590517,7.2258,6.793925,7.342686,7.800178,7.625152,7.103537,7.627189,6.553534,7.169066,6.796415,7.775006,6.596155,7.722857,6.67348,7.843344,7.607979,7.303446,6.024907,7.516032,6.959107,7.242801,7.01438,7.449651,7.034264,7.694195,7.595495,7.814162,8.16733,6.175508
12,219555_s_at,3.22424,4.486682,3.562105,5.437888,5.205319,5.968961,3.833485,7.396526,4.397778,4.323777,3.672749,3.182614,3.080904,3.853977,3.573993,3.90646,4.057994,4.194282,7.063489,4.510576,5.376944,3.706028,3.818089,4.208391,6.180949,3.916275,5.272957,3.977442,3.823446,3.269616,3.644394,5.870501,3.139913,6.003782,6.829148,6.451128,6.693765,3.716653,3.348414,3.570321,5.240804,3.573589,4.506923,3.307523,3.297892,3.801708,5.549852,3.659294,5.303973,6.037933,3.832289,4.125643,6.957329,3.519892,4.541276,4.383963,6.48661,3.561763,6.667699,4.285287,5.767604,5.864416,7.053447,4.370879,5.950674,3.971025,5.573095,3.663038,4.708364,3.739374,3.991741,3.310913,3.860181,5.288076,6.426606,3.555723,4.249144,6.176953,4.238355,3.685414,3.724286,6.674226,3.273929,5.708321,5.437435,3.874293,6.366644,3.326622,4.222484,6.757628,6.201394,4.23695,5.760818,8.049823,3.00359,5.844796,4.826001,5.844092,5.209829,3.471958,3.302042,3.579999,3.498908,5.856587,4.357973,3.122716,3.708981,3.349694,4.628895,3.734068,3.549465,5.133226,6.577345,4.929013,3.605959,3.366116,8.872272,5.04914,3.406702,5.349538,3.50402,6.588624,3.313206,4.486878,4.781866,6.406109,4.026929,3.443362,6.845877,3.792639,3.76805,3.494243,5.618078,5.51475,5.36231,3.369357,5.628416,3.761269,3.579213,3.297201,5.345378,3.197693,6.295232,3.544146,6.545141,6.486654,5.091482,3.487287,5.261252,4.070345,3.494285,4.017153,5.900255,4.6814,5.823568,5.302855,3.779796,6.488619,3.892135
13,202746_at,7.657299,6.808883,7.653517,6.449599,6.025453,7.536171,8.029288,7.128499,7.195918,8.587464,8.032247,7.124511,7.493743,6.685351,7.689961,7.431546,8.167307,7.313194,6.038275,7.360718,6.955881,8.465043,7.870092,7.37416,7.421523,8.602866,7.583645,7.650612,6.708722,7.931675,6.532802,8.82834,7.732546,7.123263,6.660653,6.943078,7.119138,7.052112,8.411218,7.096455,7.25333,7.490702,6.821949,7.294007,6.708487,8.663144,8.138737,7.971575,7.782096,5.359873,8.208287,8.087128,6.638387,7.995939,7.983017,6.547039,7.254298,7.231864,7.031795,6.637444,6.807185,7.558822,7.442385,8.017475,7.754547,8.131935,7.13828,7.741272,7.49902,7.804861,7.371287,7.469991,8.724916,7.989767,7.076025,7.25797,8.60237,7.566909,6.093959,7.974546,7.112328,6.560504,7.516767,6.257352,7.368458,6.529506,7.242503,7.915648,6.762614,6.023329,6.387096,6.929424,5.45038,6.120608,7.244729,7.414912,6.450892,6.303985,7.693047,6.948036,9.068576,6.855727,6.964351,7.185766,7.979069,8.243421,6.948383,7.459183,7.489809,8.369944,7.153955,7.222675,6.813526,7.952212,7.124878,7.680259,5.469495,7.50324,6.844834,6.952318,8.630403,7.357792,7.639461,7.563125,8.516071,7.017539,6.551419,8.112537,6.671514,6.39264,7.672371,7.574798,7.338233,6.562573,6.845176,8.41514,6.439258,7.474571,7.532355,7.421095,7.884577,6.589282,6.92594,7.528586,6.564366,6.273508,7.687147,8.031088,7.571863,7.584398,7.497307,7.777135,6.430358,6.866384,6.930152,7.100271,7.599846,6.293537,6.250746
14,208079_s_at,5.693512,6.553505,5.34935,7.436561,6.211448,6.689085,6.232836,7.39175,6.325626,6.290306,4.427506,7.318957,6.424785,7.455598,5.761555,6.346522,5.225876,6.040676,8.18234,6.616152,7.228168,5.731857,5.985377,5.407795,6.833089,5.631512,5.947369,6.028693,6.439411,5.988022,6.277126,6.690887,6.17598,7.41039,6.866077,7.777156,7.324529,5.198195,4.396311,5.962254,7.256828,7.446332,7.041043,5.72489,6.169897,6.455143,6.734892,5.513442,6.366834,6.615234,6.316865,5.571592,7.773552,5.398098,6.5014,6.840085,6.833152,5.907777,6.95566,5.987685,6.833005,7.618077,7.462087,5.824703,7.029455,5.760543,6.969972,6.395956,7.087237,6.023538,6.502801,6.312985,6.439583,7.041929,6.741522,5.363125,5.00547,7.739491,5.961448,6.060529,6.929544,6.991897,6.288656,6.248611,6.374875,6.348265,7.54939,5.211665,7.243177,7.436641,7.373718,6.165877,6.578808,7.660828,5.890688,6.399067,6.704276,7.292771,6.34162,6.122543,5.252025,5.769632,6.319038,7.812136,5.547394,5.336593,6.30831,6.428914,6.773121,5.860567,5.228904,7.458453,7.050207,7.264148,5.57644,6.366826,8.11044,5.939479,6.285438,7.433162,5.42329,7.814159,5.511628,6.799806,5.851805,6.370778,5.715342,6.584801,7.539863,6.450668,6.910712,5.387853,6.990706,7.361756,7.491351,6.077046,7.292537,5.778757,6.246946,5.623619,7.142808,5.368463,7.490072,5.397084,7.334463,8.079448,6.400445,5.532334,6.808596,6.166395,6.473538,6.060563,6.915452,6.320776,6.884759,6.639728,6.802148,7.233888,5.625306
15,218694_at,7.437552,7.177871,7.258294,5.705758,7.500956,6.711189,7.117139,7.273791,7.444514,7.829056,7.329555,6.409141,6.258678,7.027037,8.286326,7.077931,7.765693,7.809465,7.267711,7.426598,7.093113,8.086696,7.327964,7.338125,7.100516,7.339792,6.99007,7.36564,8.305122,7.906278,6.898656,8.703114,8.035007,6.034501,6.820148,6.914079,7.452974,7.384673,7.642855,7.55011,7.216026,7.169152,6.755317,7.49834,7.493203,7.423112,7.287858,7.694881,7.543917,5.270172,7.529063,7.569261,6.427566,7.54906,7.474277,7.28514,8.130885,8.102471,7.201441,8.187781,7.781548,6.787218,7.074867,7.482539,7.403458,8.050786,8.108454,7.421275,7.361072,7.922412,7.617455,7.153712,7.569022,7.354914,6.952022,7.333803,7.7527,7.349254,7.61419,8.36303,7.415815,7.265238,7.640424,7.909566,8.135519,7.315653,7.749324,8.010197,7.446358,7.578164,6.737554,8.264684,8.111052,5.987802,6.771607,6.237002,7.633822,6.910918,8.32637,7.720052,7.709496,7.480296,7.710925,7.706479,6.826315,7.900271,7.881586,7.384098,6.063363,7.973457,8.007165,7.395901,5.970314,7.146759,7.657672,8.002762,7.4402,7.634756,7.399079,6.845402,8.114672,8.572491,7.786522,7.371458,7.525438,7.882267,7.369221,7.907644,7.818454,6.720793,7.403816,7.533562,7.650109,6.390578,8.025906,7.856531,8.334489,6.384759,7.613101,7.789848,6.528343,7.304573,6.502739,7.399011,5.845294,7.109717,7.701484,7.659298,7.249754,8.686324,6.570952,7.471202,7.148512,7.384035,7.253284,7.639703,5.989117,6.603037,7.240072
16,225975_at,8.933817,8.084602,8.782541,7.985432,8.149392,8.668837,8.955193,8.393976,9.110941,9.0894,9.07164,8.219206,8.234962,9.430246,8.738849,8.654292,9.320094,8.694257,7.722202,8.179036,7.96357,9.466118,8.816428,8.483385,8.420397,9.142935,8.796607,8.527427,8.295734,9.08074,8.016874,9.014383,9.244697,8.137881,8.201382,8.116613,8.784485,8.756253,9.332481,9.018677,8.54446,8.563028,9.115726,8.496919,8.474201,8.975297,8.827173,8.982417,8.972193,7.626118,8.788287,8.693249,7.771222,8.928897,8.820892,8.002865,8.798975,8.810159,8.653595,7.359712,8.607127,8.381728,7.864318,8.898606,8.512771,9.214517,9.079219,8.492561,8.463446,9.178552,8.234672,8.582931,9.650063,8.730362,8.518883,9.119181,9.238006,7.84054,7.734358,8.809671,8.332044,8.334214,8.767809,8.062593,8.46005,8.637259,8.670885,9.095306,8.417526,7.68662,8.432084,9.042833,7.578052,7.616972,8.578058,8.455302,8.152592,8.106022,8.956535,8.887982,9.360581,8.369424,8.833008,8.596517,8.68692,9.561959,8.420774,8.298373,8.792166,9.883674,8.807596,8.354653,7.764737,7.344824,8.029917,7.996141,7.724393,8.179558,8.272606,8.037691,9.39674,8.468069,8.729781,8.354768,9.378872,8.705246,8.468179,9.085205,8.124054,8.032505,8.678951,8.789216,8.823676,8.074292,8.162342,9.876067,9.11051,8.339989,8.736729,8.998445,8.055916,8.206861,8.351176,8.388976,8.176669,8.466626,8.976811,9.276821,8.153747,8.904093,8.284705,8.468677,7.732771,8.113214,8.554068,8.316738,7.966907,8.475767,7.583685
17,228693_at,7.713026,7.494731,7.357641,7.294472,7.281757,7.425082,8.004022,7.121857,7.535413,8.205878,7.854426,7.709891,7.263912,7.558175,7.285471,8.209038,8.124737,7.478665,7.618685,7.219654,6.831127,8.167589,7.977978,7.572416,7.400072,7.908397,7.838568,7.780282,7.411082,7.470889,7.334216,7.611693,7.992314,7.120168,7.426751,6.860662,7.326349,7.858087,7.994278,6.997946,7.663213,6.801076,7.264697,7.467359,7.757786,7.76534,7.951902,7.446246,7.713319,6.561166,7.788925,7.205191,7.147124,7.222967,7.689276,7.258146,6.709386,7.363168,7.353262,6.971823,7.355303,7.410633,8.036181,7.875141,7.725874,8.002154,7.282005,7.923269,7.574865,8.112744,7.170041,7.226057,6.786039,7.44662,7.914778,7.455763,8.159753,7.35778,5.689243,7.697501,7.380269,6.951158,7.749404,7.14388,7.499644,7.095595,6.801918,7.809581,7.365128,7.729586,7.902445,7.081436,6.633271,5.936137,7.807679,7.557026,7.533309,6.603371,7.573404,7.342729,7.537362,7.321117,7.474075,7.245283,7.773573,7.83965,7.700999,7.268295,7.303491,8.57241,7.707191,6.793485,7.309312,7.576909,7.322204,8.006604,6.932569,7.801176,7.407584,7.357374,8.780469,7.20656,7.571728,7.1684,8.195697,7.226493,7.237228,7.543192,6.992744,7.049559,7.67035,7.387331,7.336494,7.32001,7.314696,8.05411,7.755648,7.68565,7.294096,8.146788,7.46712,7.284151,7.457755,7.124142,6.992945,6.797789,7.838413,8.37351,7.06285,7.691228,7.639483,7.244645,7.147181,7.348748,7.115578,7.059659,7.263868,7.020006,7.672763
18,224615_x_at,7.909677,8.195284,7.962681,8.103679,8.5826,8.378612,8.389294,7.943942,7.988793,7.301101,7.673926,7.966523,8.492908,7.883597,8.282367,8.165453,7.822306,7.592002,7.671939,7.587446,9.237004,7.545429,7.941492,7.882396,8.27925,7.356419,8.325167,8.108225,8.451222,7.912255,7.966255,7.636911,8.202552,8.580024,8.894464,8.632601,8.115988,7.936401,7.699751,7.984796,7.919485,8.12538,7.954384,7.727799,8.161956,7.994971,8.118636,7.876319,8.059316,9.590804,7.310446,7.799822,9.297324,8.133305,7.839222,7.858932,7.978584,7.727346,8.889592,8.006185,8.433409,8.66658,7.80168,8.02175,7.650756,7.940845,8.299866,8.303148,8.494865,7.592737,8.175913,8.030984,7.626468,7.597986,8.257972,7.967715,7.867066,8.106695,7.434594,6.954227,7.203021,8.310777,8.136368,7.945006,8.585386,8.354032,7.645393,7.941447,8.513091,8.514024,8.457427,8.01001,8.095624,8.30396,8.110247,8.532753,8.017839,9.596932,9.197398,8.493366,7.937863,7.6839,8.553396,8.235651,7.870338,7.873587,8.113211,8.028527,8.496306,8.180936,8.178226,8.33459,8.386062,8.570328,7.85066,7.917724,7.528159,7.666708,8.364948,8.643197,7.694859,8.393605,7.844588,8.495933,7.646868,8.087088,8.666309,8.108893,7.772301,8.233197,7.399478,8.069495,8.146566,8.523043,8.800632,7.252335,8.192529,8.200673,7.544476,8.050797,8.17644,8.198852,8.813842,7.59627,8.653922,8.710614,8.019319,7.816329,8.418184,7.64048,8.263257,7.875619,9.022361,8.192029,8.41007,7.973228,8.383594,9.224016,8.026165
19,202712_s_at,6.997961,6.149766,6.485391,7.044157,6.5758,7.190987,5.943503,7.394188,6.664031,5.968456,6.171181,7.028082,8.545617,6.644492,8.197286,6.306858,7.012928,5.915314,6.507858,6.53388,6.862253,6.568442,7.189522,6.279425,5.907528,6.243017,5.90064,6.568698,6.692179,7.331432,7.323596,6.728313,5.679904,7.441246,8.588267,7.255273,7.342589,6.243543,5.762167,6.904926,7.323079,8.194398,6.998992,6.878954,6.901394,6.588478,7.545107,6.71382,7.140834,8.695713,5.673865,6.714468,6.739246,6.463993,6.698556,6.564259,7.169461,6.924637,8.089215,6.076851,6.950941,6.971689,6.811862,6.510692,6.447464,6.311682,8.476832,7.003317,6.482483,6.266412,6.26303,6.771728,6.87677,6.432387,6.546705,6.545129,6.185034,7.451261,5.963892,5.921657,6.601482,6.878515,6.498245,6.9968,8.957054,5.993787,7.594522,6.24158,6.077751,6.270159,6.705192,7.157319,7.088177,8.022784,6.820368,8.443031,6.617692,6.777929,6.175483,5.915959,6.84837,7.003687,7.170695,7.075668,6.853669,6.314211,6.085447,5.936923,6.303223,6.112941,7.308439,6.483055,6.309494,7.74295,6.219826,7.232986,7.454499,7.540654,7.051472,7.967234,6.251477,6.939957,5.564072,7.947741,6.599235,6.373261,7.582948,6.746594,6.270408,6.608139,7.170277,6.688878,7.939537,6.920256,7.977056,6.335803,7.385717,7.416837,6.525839,6.285589,7.116069,6.989492,7.436556,6.512385,8.089446,6.606792,6.1125,6.216198,6.377226,6.350822,7.784715,6.396422,8.032889,6.732798,8.069483,7.384736,6.33707,7.950821,6.892378
20,203755_at,5.246594,6.525384,5.5047,7.072433,6.473457,7.121661,6.468757,7.461397,6.359754,6.368778,5.979237,7.104118,6.636731,6.857963,6.012822,6.736581,5.746237,6.149773,7.490916,6.689368,7.318573,5.66364,5.852064,6.168551,6.312523,5.45358,6.440504,6.261299,6.754846,5.925614,6.917928,6.84455,6.029517,7.444057,7.179822,7.687789,7.180505,6.041262,5.990802,6.248176,6.73373,7.691086,6.745519,6.037805,6.192497,6.958708,7.094191,5.883785,6.647038,7.343675,6.645647,5.894394,7.312114,6.297554,5.910555,6.358598,7.308773,6.17685,6.658983,6.653071,6.694626,6.682788,7.605361,6.323034,7.113971,5.824988,6.902231,6.654554,6.625873,5.895372,6.179786,6.699563,6.467084,6.425103,7.022073,6.819607,3.974346,7.64827,6.359506,6.210962,7.107883,6.539613,5.920265,6.593183,6.456169,6.430433,7.004485,5.673982,7.186227,7.082107,6.903509,6.600413,7.095246,7.739054,6.304618,6.275367,6.444333,6.442824,6.37102,6.468291,6.401848,6.332314,6.883933,7.482442,5.708652,6.2488,6.696712,6.560198,5.929506,5.578075,6.118085,7.140318,6.931926,7.310539,6.062553,6.321516,7.773975,6.626705,6.640696,6.993827,5.994962,7.599905,5.758946,7.224892,6.180622,7.031246,6.095641,6.771338,7.134188,6.910306,6.188984,5.526406,7.012912,6.417502,6.926467,5.268913,6.563736,5.769868,6.079597,5.842785,7.169136,5.840257,7.300699,5.871653,7.121362,7.080555,6.699003,6.122528,6.550807,6.533125,6.713332,6.379357,7.41387,6.514652,6.405252,6.975077,6.772176,7.463912,5.995083
21,218447_at,6.052669,6.12651,6.62656,7.347565,7.528662,7.408681,7.175882,7.865022,6.582595,7.443632,6.440437,7.010659,6.831907,7.183801,7.287565,6.850968,6.841634,6.795207,7.776792,6.500126,7.351669,6.890537,7.129388,6.241423,7.658173,7.005321,7.154889,6.873406,7.046283,6.572075,6.195543,7.295364,7.013298,6.368943,7.927539,7.798591,7.187097,6.535526,6.747503,6.847683,7.167977,7.669339,6.766058,6.458469,6.70114,6.901537,7.799871,6.929653,6.849362,7.784844,6.845243,6.569829,8.751132,6.720704,6.911016,6.967787,7.601559,6.695098,7.679167,7.208499,7.346667,7.786242,7.315858,6.660047,7.015869,7.01874,6.966,7.304069,7.015901,6.898265,7.073117,6.925128,7.03059,6.97651,7.556477,7.178922,7.395867,7.281148,6.550425,6.792401,7.067669,7.500655,6.623036,6.961319,7.712231,7.085003,7.637135,6.69622,7.607247,8.200934,7.626842,7.03374,7.537219,8.487588,6.713569,7.268163,7.031705,7.632667,6.467057,7.009105,7.508108,6.830346,7.189238,7.439024,6.962362,6.970261,6.651299,6.890233,7.388891,7.354815,7.091463,7.754056,7.923134,7.541218,7.228817,6.968482,8.44709,6.98128,6.856298,8.107108,6.640462,7.927407,7.028486,7.244205,7.398515,7.518701,7.18013,6.756857,7.985542,7.16712,7.714246,6.680666,7.424213,6.949561,7.093249,7.027624,7.359774,6.589906,6.725276,7.028462,7.321589,6.634761,7.28037,6.454919,7.681246,7.626937,7.396188,6.65481,7.605656,6.758914,7.01207,6.736465,7.993011,7.030698,7.276541,7.033816,7.621884,7.762593,6.221484
22,214798_at,6.685941,5.553033,6.094146,5.866402,5.449521,6.050878,5.479118,6.22829,6.528819,6.092631,5.684108,6.377156,6.064482,5.420666,6.565968,6.154015,6.227145,6.361614,5.905504,6.230218,5.701732,6.089174,5.839759,5.97773,5.771489,6.26944,5.831018,6.530249,6.16916,5.628085,6.092517,5.445122,5.866573,5.218318,7.098653,6.387894,5.350816,5.303429,5.974038,5.523075,5.796105,5.970361,4.967338,6.287079,6.048221,5.391364,6.082375,5.33368,6.29412,6.396578,5.611865,5.381426,6.993704,6.135739,6.646789,6.203204,5.979193,5.811542,6.086523,6.293911,6.509148,6.297547,6.347248,5.668206,6.047261,5.953364,6.261899,6.530091,5.892123,6.165377,5.767102,5.727005,5.830372,5.623425,6.187357,5.639098,6.453589,5.811599,5.940727,6.127173,6.044343,6.206084,5.755516,6.865094,6.509767,5.543191,5.888735,5.533155,6.439056,5.972936,6.304157,5.833336,4.282381,6.247463,5.779238,6.331815,6.335075,5.978815,5.68284,5.822092,5.565457,6.720036,6.176538,5.517154,6.010704,5.83419,5.229331,6.560517,6.41765,5.321818,6.307506,6.302657,6.297345,5.990699,5.831702,6.422496,6.305893,6.717229,5.624713,6.42684,5.832655,5.937935,5.194295,6.117336,5.886322,5.666632,6.254864,6.230611,6.199736,6.420919,6.023353,6.256293,5.763447,5.504932,6.150682,6.019962,6.136008,5.908378,6.311801,5.851883,6.087079,6.04606,5.412098,5.792758,6.232081,6.203606,6.220437,5.874563,5.754458,5.988779,6.711438,5.748166,6.610829,6.309983,5.362857,6.723001,5.666005,5.638111,6.487954
23,222758_s_at,6.248244,6.76095,6.614441,7.501261,7.064544,7.422802,6.7055,6.954705,6.213364,5.846158,7.194477,6.746355,7.826563,6.804555,6.450863,7.055619,6.683494,6.962918,5.235956,6.351689,8.24516,6.354804,7.06224,6.883297,6.177715,6.22275,6.70643,6.735753,6.925301,6.397415,7.10081,7.305242,6.870364,6.754806,7.185375,4.737858,6.735676,7.185977,5.992314,5.031814,6.547506,6.873423,6.4652,6.995465,6.935712,6.731431,6.843561,6.915779,7.022017,7.387466,6.202601,8.020509,7.1215,7.657911,6.896467,6.367394,7.184967,6.555126,7.074666,5.264472,6.881461,7.325802,6.589365,6.275951,6.203403,6.722831,6.676691,6.537803,7.143224,7.053904,6.13371,7.312133,6.562027,6.672611,7.512875,6.917359,6.369679,7.574025,6.945135,6.591172,6.470274,6.908269,6.654386,6.563388,6.882173,7.205323,6.880893,6.620975,6.924749,6.182061,7.522635,6.767064,8.070878,6.518002,6.294337,7.093503,5.958152,7.381983,7.306434,7.076679,5.83993,7.057097,6.44062,7.282243,7.025268,6.83491,5.72822,6.821682,7.042729,6.350018,7.043251,7.71643,7.693116,7.271887,8.18652,6.135273,6.353395,7.211052,7.039885,7.18159,6.569132,5.069006,6.395205,6.633706,5.806659,7.132335,7.201343,6.916526,5.633852,6.807971,6.068924,6.755837,6.439688,7.572775,7.244777,6.005451,6.728315,7.094671,7.82973,4.879144,6.929033,5.840682,7.312132,7.491372,6.386747,6.573914,6.153962,6.644239,7.852931,6.896345,8.045585,5.908802,7.775531,6.701061,6.831709,8.1757,6.490301,6.850315,6.6608
24,217772_s_at,7.739157,8.236119,8.032287,8.310324,8.497536,8.345886,7.89985,8.258488,7.860713,7.842945,7.677743,7.807489,8.669998,8.153958,8.074721,8.246749,7.718764,8.167891,8.262813,7.782725,8.457716,7.737646,8.046129,7.951516,8.107727,7.79272,8.250241,8.204763,8.118537,7.871525,8.153665,8.1593,7.833261,7.684381,8.695146,8.451423,8.555097,7.629146,7.725829,8.099087,8.323916,8.725059,8.485305,7.769333,8.140371,8.112322,8.383553,8.088297,8.133812,9.312167,8.067295,7.828106,8.55093,7.91188,7.666912,7.948558,8.494648,8.156619,8.337548,8.065173,8.513696,8.221593,7.914386,8.180156,8.102418,7.977299,8.337822,7.603308,8.480171,7.512763,8.216026,8.240604,8.285041,7.879099,8.326916,8.253866,7.918877,8.47173,8.210653,8.097311,7.84493,8.060695,8.216444,8.031853,8.37909,8.419588,8.203778,7.659308,8.326761,8.230439,8.610115,8.370291,8.405944,8.667244,8.171899,8.188166,7.930735,8.842105,8.293418,8.408103,8.038519,7.875609,8.272603,7.820517,7.919494,7.893401,7.794224,8.529207,7.898648,7.718666,7.937648,8.620515,8.568314,8.015099,8.385082,7.67108,8.921295,8.186119,8.222599,8.267748,7.379198,8.235719,8.17696,8.273733,7.913374,7.977428,8.146409,7.759921,7.989192,8.293423,7.580032,8.144618,8.482575,8.391751,8.608034,7.919319,8.448263,8.166342,8.053196,8.127377,8.361042,7.872053,8.357539,8.016097,8.416791,8.747546,8.04025,7.613192,8.127148,8.122195,8.317856,7.9207,8.239832,8.344045,8.489683,8.286539,8.014872,8.943972,7.996706
25,200846_s_at,8.562444,9.523828,7.978477,8.527976,8.49022,8.258813,7.830214,8.384493,7.561207,7.464534,7.187125,7.613698,8.751698,7.532065,8.156209,7.733388,7.245815,8.001563,7.825383,7.78598,8.941419,7.465048,7.915157,7.625828,9.038455,7.465649,7.939278,8.139623,8.131265,7.868788,8.26023,7.43883,7.682855,9.122242,8.081763,9.615742,7.680087,7.557606,7.708393,8.220611,8.109059,8.763867,7.857764,7.546841,7.979795,8.225401,8.55899,8.032258,7.867849,8.625382,7.417348,7.949284,8.7999,7.987595,7.446757,8.641727,8.620397,8.201549,7.911251,8.882953,8.276983,9.394344,7.829089,7.90545,7.590732,7.868071,8.307534,7.720169,8.078532,7.942645,7.994158,7.918549,6.825898,7.783471,8.285366,7.898738,7.767294,7.88136,7.717162,7.158722,7.939739,8.22182,7.866031,8.215234,8.531512,8.690445,7.250329,7.743851,9.570141,7.827508,8.474425,8.319039,8.551305,8.610021,8.054723,8.043816,7.998094,8.871782,8.038638,7.728693,7.962001,7.52596,8.048538,8.5238,7.511429,7.82267,8.078259,7.302206,7.768732,7.562828,7.956621,8.574856,8.340201,8.611173,8.226859,7.702422,8.054029,8.07859,8.185273,8.559247,6.945943,9.054947,8.130309,8.402962,7.824516,7.559757,8.100533,7.74102,6.85776,8.393974,7.856346,8.274062,8.471056,8.079059,8.108904,7.514941,7.918057,7.89961,7.833116,7.815951,8.272213,7.605911,8.199914,7.71141,8.072277,8.822464,8.279959,7.257483,8.548334,8.140498,8.150761,7.822461,8.623713,8.47867,8.231935,8.144284,8.599996,8.827637,7.776436
